;Taxid;Species_name;Superorder;Protein ID;Bit score;Ratio;SET;KRAB;SSXRD;ZF;Best_Match
868;200917;Acanthoscelides obtectus;Endopterygota;CAH1997472.1;0;0;1;0;0;4;PRDM1
869;200917;Acanthoscelides obtectus;Endopterygota;CAH1997471.1;0;0;1;0;0;4;PRDM1
870;200917;Acanthoscelides obtectus;Endopterygota;CAH1997470.1;0;0;1;0;0;4;PRDM1
871;200917;Acanthoscelides obtectus;Endopterygota;CAH1992098.1;73.9;1.1351766513056838;1;0;0;0;PRDM9
872;200917;Acanthoscelides obtectus;Endopterygota;CAH1982948.1;0;0;1;0;0;3;PRD15
873;200917;Acanthoscelides obtectus;Endopterygota;CAH1998931.1;0;0;1;0;0;3;PRD10
874;200917;Acanthoscelides obtectus;Endopterygota;CAH1998930.1;0;0;1;0;0;3;PRD10
875;200917;Acanthoscelides obtectus;Endopterygota;CAH1995375.1;0;0;1;0;0;5;PRD12
876;200917;Acanthoscelides obtectus;Endopterygota;CAH1995377.1;0;0;1;0;0;6;PRD12
877;200917;Acanthoscelides obtectus;Endopterygota;CAH1995376.1;0;0;1;0;0;6;PRD12
878;200917;Acanthoscelides obtectus;Endopterygota;CAH1995374.1;0;0;1;0;0;6;PRD12
879;200917;Acanthoscelides obtectus;Endopterygota;CAH1982949.1;0;0;1;0;0;3;PRD15
880;30025;Drosophila ficusphila;Endopterygota;XP_017043600.1;0;0;1;0;0;5;PRDM1
881;30025;Drosophila ficusphila;Endopterygota;XP_017043598.1;0;0;1;0;0;5;PRDM1
882;30025;Drosophila ficusphila;Endopterygota;XP_017043599.1;0;0;1;0;0;5;PRDM1
883;30025;Drosophila ficusphila;Endopterygota;XP_043063425.1;0;0;1;0;0;2;PRDM5
884;30025;Drosophila ficusphila;Endopterygota;XP_043065363.1;0;0;1;0;0;7;PRD15
885;30025;Drosophila ficusphila;Endopterygota;XP_043065362.1;0;0;1;0;0;7;PRD15
886;30025;Drosophila ficusphila;Endopterygota;XP_017052923.2;0;0;1;0;0;7;PRD15
887;7200;Lutzomyia longipalpis;Endopterygota;XP_055689167.1;0;0;1;0;0;5;PRDM1
888;7200;Lutzomyia longipalpis;Endopterygota;XP_055689166.1;0;0;1;0;0;5;PRDM1
889;7200;Lutzomyia longipalpis;Endopterygota;XP_055689169.1;0;0;1;0;0;5;PRDM1
890;7200;Lutzomyia longipalpis;Endopterygota;XP_055689165.1;0;0;1;0;0;5;PRDM1
891;7200;Lutzomyia longipalpis;Endopterygota;XP_055689160.1;0;0;1;0;0;5;PRDM1
892;7200;Lutzomyia longipalpis;Endopterygota;XP_055689158.1;0;0;1;0;0;5;PRDM1
893;7200;Lutzomyia longipalpis;Endopterygota;XP_055689159.1;0;0;1;0;0;5;PRDM1
894;7200;Lutzomyia longipalpis;Endopterygota;XP_055689161.1;0;0;1;0;0;5;PRDM1
895;7200;Lutzomyia longipalpis;Endopterygota;XP_055689162.1;0;0;1;0;0;5;PRDM1
896;7200;Lutzomyia longipalpis;Endopterygota;XP_055689163.1;0;0;1;0;0;5;PRDM1
897;7200;Lutzomyia longipalpis;Endopterygota;XP_055689164.1;0;0;1;0;0;5;PRDM1
898;7200;Lutzomyia longipalpis;Endopterygota;XP_055689157.1;0;0;1;0;0;5;PRDM1
899;7200;Lutzomyia longipalpis;Endopterygota;XP_055684555.1;0;0;1;0;0;5;PRDM4
900;7200;Lutzomyia longipalpis;Endopterygota;XP_055693172.1;0;0;1;0;0;4;PRD15
901;7200;Lutzomyia longipalpis;Endopterygota;XP_055693180.1;0;0;1;0;0;4;PRD15
902;7200;Lutzomyia longipalpis;Endopterygota;XP_055681449.1;0;0;1;0;0;7;PRD14
903;7200;Lutzomyia longipalpis;Endopterygota;XP_055681450.1;0;0;1;0;0;6;PRD14
904;7200;Lutzomyia longipalpis;Endopterygota;XP_055681448.1;0;0;1;0;0;6;PRD14
905;7200;Lutzomyia longipalpis;Endopterygota;XP_055681451.1;0;0;1;0;0;6;PRD14
906;7200;Lutzomyia longipalpis;Endopterygota;XP_055680909.1;0;0;1;0;0;2;PRDM1
907;7200;Lutzomyia longipalpis;Endopterygota;XP_055683674.1;0;0;1;0;0;6;PRDM1
908;7054;Photinus pyralis;Endopterygota;XP_031335204.1;0;0;1;0;0;4;PRDM1
909;7054;Photinus pyralis;Endopterygota;XP_031335202.1;0;0;1;0;0;4;PRDM1
910;7054;Photinus pyralis;Endopterygota;XP_031335203.1;0;0;1;0;0;4;PRDM1
911;7054;Photinus pyralis;Endopterygota;XP_031335196.1;0;0;1;0;0;4;PRDM1
912;7054;Photinus pyralis;Endopterygota;XP_031335197.1;0;0;1;0;0;4;PRDM1
913;7054;Photinus pyralis;Endopterygota;XP_031335198.1;0;0;1;0;0;4;PRDM1
914;7054;Photinus pyralis;Endopterygota;XP_031335199.1;0;0;1;0;0;4;PRDM1
915;7054;Photinus pyralis;Endopterygota;XP_031335200.1;0;0;1;0;0;4;PRDM1
916;7054;Photinus pyralis;Endopterygota;XP_031335201.1;0;0;1;0;0;4;PRDM1
917;7054;Photinus pyralis;Endopterygota;XP_031351403.1;0;0;1;0;0;5;PRD10
918;7054;Photinus pyralis;Endopterygota;XP_031351863.1;0;0;1;0;0;0;PRD10
919;7054;Photinus pyralis;Endopterygota;XP_031344777.1;0;0;1;0;0;5;PRD15
920;7054;Photinus pyralis;Endopterygota;XP_031355993.1;0;0;1;0;0;0;PRDM1
921;7054;Photinus pyralis;Endopterygota;XP_031352541.1;0;0;1;0;0;6;PRD14
922;7054;Photinus pyralis;Endopterygota;XP_031352540.1;0;0;1;0;0;6;PRD14
923;7054;Photinus pyralis;Endopterygota;XP_031352539.1;0;0;1;0;0;6;PRD14
924;7054;Photinus pyralis;Endopterygota;XP_031349592.1;0;0;1;0;0;5;PRD14
925;143995;Megachile rotundata;Endopterygota;XP_012137744.1;0;0;1;0;0;4;PRDM1
926;143995;Megachile rotundata;Endopterygota;XP_003708393.1;0;0;1;0;0;3;PRD10
927;143995;Megachile rotundata;Endopterygota;XP_012152749.1;0;0;1;0;0;3;PRD10
928;143995;Megachile rotundata;Endopterygota;XP_012152747.1;0;0;1;0;0;3;PRD10
929;143995;Megachile rotundata;Endopterygota;XP_012139509.1;0;0;1;0;0;2;PRDM1
930;143995;Megachile rotundata;Endopterygota;XP_012139508.1;0;0;1;0;0;2;PRDM1
931;143995;Megachile rotundata;Endopterygota;XP_012139507.1;0;0;1;0;0;2;PRDM1
932;143995;Megachile rotundata;Endopterygota;XP_012145802.1;0;0;1;0;0;6;PRDM1
933;143995;Megachile rotundata;Endopterygota;XP_003707091.1;0;0;1;0;0;3;PRD16
934;143995;Megachile rotundata;Endopterygota;XP_003701962.1;0;0;1;0;0;5;PRD10
935;219809;Pseudomyrmex gracilis;Endopterygota;XP_020280392.1;0;0;1;0;0;4;PRDM1
936;219809;Pseudomyrmex gracilis;Endopterygota;XP_020280390.1;0;0;1;0;0;4;PRDM1
937;219809;Pseudomyrmex gracilis;Endopterygota;XP_020280391.1;0;0;1;0;0;4;PRDM1
938;219809;Pseudomyrmex gracilis;Endopterygota;XP_020294642.1;0;0;1;0;0;2;PRDM4
939;219809;Pseudomyrmex gracilis;Endopterygota;XP_020294641.1;0;0;1;0;0;2;PRDM4
940;219809;Pseudomyrmex gracilis;Endopterygota;XP_020281504.1;0;0;1;0;0;4;PRD10
941;219809;Pseudomyrmex gracilis;Endopterygota;XP_020281505.1;0;0;1;0;0;4;PRD10
942;219809;Pseudomyrmex gracilis;Endopterygota;XP_020297241.1;0;0;1;0;0;6;PRDM2
943;219809;Pseudomyrmex gracilis;Endopterygota;XP_020297250.1;0;0;1;0;0;6;PRDM2
944;219809;Pseudomyrmex gracilis;Endopterygota;XP_020297238.1;0;0;1;0;0;6;PRDM2
945;219809;Pseudomyrmex gracilis;Endopterygota;XP_020297228.1;0;0;1;0;0;6;PRDM2
946;219809;Pseudomyrmex gracilis;Endopterygota;XP_020297224.1;0;0;1;0;0;6;PRDM2
947;219809;Pseudomyrmex gracilis;Endopterygota;XP_020280719.1;0;0;1;0;0;5;PRD10
948;7107;Spodoptera exigua;Endopterygota;CAH0698276.1;123.0;1.3254310344827587;1;0;1;0;PRDM9
949;7107;Spodoptera exigua;Endopterygota;CAH0699951.1;0;0;1;0;0;4;PRDM1
950;7107;Spodoptera exigua;Endopterygota;CAH0694648.1;0;0;1;0;0;8;PRDM8
951;7107;Spodoptera exigua;Endopterygota;CAH0702399.1;0;0;1;0;0;2;PRD10
952;309941;Bombus affinis;Endopterygota;XP_050595978.1;0;0;1;0;0;4;PRDM1
953;309941;Bombus affinis;Endopterygota;XP_050595959.1;0;0;1;0;0;4;PRDM1
954;309941;Bombus affinis;Endopterygota;XP_050595969.1;0;0;1;0;0;4;PRDM1
955;309941;Bombus affinis;Endopterygota;XP_050573932.1;0;0;1;0;0;3;PRD10
956;309941;Bombus affinis;Endopterygota;XP_050592118.1;0;0;1;0;0;2;PRDM1
957;309941;Bombus affinis;Endopterygota;XP_050592116.1;0;0;1;0;0;2;PRDM1
958;309941;Bombus affinis;Endopterygota;XP_050592117.1;0;0;1;0;0;2;PRDM1
959;309941;Bombus affinis;Endopterygota;XP_050592115.1;0;0;1;0;0;2;PRDM1
960;309941;Bombus affinis;Endopterygota;XP_050577207.1;0;0;1;0;0;6;PRDM5
961;309941;Bombus affinis;Endopterygota;XP_050577208.1;0;0;1;0;0;6;PRDM5
962;309941;Bombus affinis;Endopterygota;XP_050577206.1;0;0;1;0;0;6;PRDM5
963;309941;Bombus affinis;Endopterygota;XP_050577204.1;0;0;1;0;0;6;PRDM5
964;309941;Bombus affinis;Endopterygota;XP_050593320.1;0;0;1;0;0;5;PRD10
965;309941;Bombus affinis;Endopterygota;XP_050599927.1;0;0;1;0;0;3;PRD16
966;131215;Eretmocerus hayati;Endopterygota;KAJ8673644.1;0;0;1;0;0;4;PRDM1
967;131215;Eretmocerus hayati;Endopterygota;KAJ8682037.1;0;0;1;0;0;2;PRDM4
968;131215;Eretmocerus hayati;Endopterygota;KAJ8668881.1;0;0;1;0;0;3;PRD10
969;131215;Eretmocerus hayati;Endopterygota;KAJ8665315.1;0;0;1;0;0;3;PRD11
970;80765;Aphis gossypii;Paraneoptera;XP_050057369.1;0;0;1;0;0;4;PRDM1
971;80765;Aphis gossypii;Paraneoptera;XP_050062306.1;0;0;1;0;0;3;PRDM1
972;80765;Aphis gossypii;Paraneoptera;XP_050062307.1;0;0;1;0;0;3;PRDM1
973;80765;Aphis gossypii;Paraneoptera;XP_050062308.1;0;0;1;0;0;3;PRDM1
974;80765;Aphis gossypii;Paraneoptera;XP_050062304.1;0;0;1;0;0;3;PRDM1
975;80765;Aphis gossypii;Paraneoptera;XP_050062305.1;0;0;1;0;0;3;PRDM1
976;80765;Aphis gossypii;Paraneoptera;XP_050062302.1;0;0;1;0;0;3;PRDM1
977;80765;Aphis gossypii;Paraneoptera;XP_050062303.1;0;0;1;0;0;3;PRDM1
978;80765;Aphis gossypii;Paraneoptera;XP_050057366.1;0;0;1;0;0;4;PRDM1
979;80765;Aphis gossypii;Paraneoptera;XP_050057368.1;0;0;1;0;0;4;PRDM1
980;80765;Aphis gossypii;Paraneoptera;XP_027851093.2;0;0;1;0;0;3;PRD10
981;80765;Aphis gossypii;Paraneoptera;XP_050059096.1;0;0;1;0;0;6;PRD14
982;80765;Aphis gossypii;Paraneoptera;XP_050059095.1;0;0;1;0;0;6;PRD14
983;80765;Aphis gossypii;Paraneoptera;XP_050058814.1;0;0;1;0;0;6;PRDM6
984;80765;Aphis gossypii;Paraneoptera;XP_050058815.1;0;0;1;0;0;5;PRDM6
985;185578;Anopheles nili;Endopterygota;XP_053674325.1;0;0;1;0;0;5;PRDM1
986;185578;Anopheles nili;Endopterygota;XP_053680362.1;0;0;1;0;0;4;PRD15
987;185578;Anopheles nili;Endopterygota;XP_053678237.1;0;0;1;0;0;2;PRDM4
988;185578;Anopheles nili;Endopterygota;XP_053673352.1;0;0;1;0;0;7;PRDM2
989;185578;Anopheles nili;Endopterygota;XP_053675967.1;0;0;1;0;0;6;PRDM2
990;185578;Anopheles nili;Endopterygota;XP_053676050.1;0;0;1;0;0;6;PRDM1
991;32260;Venturia canescens;Endopterygota;XP_043266535.1;0;0;1;0;0;4;PRDM1
992;32260;Venturia canescens;Endopterygota;XP_043283704.1;0;0;1;0;0;6;PRD15
993;32260;Venturia canescens;Endopterygota;XP_043279452.1;0;0;1;0;0;2;PRDM4
994;32260;Venturia canescens;Endopterygota;XP_043271406.1;0;0;1;0;0;4;PRD10
995;32260;Venturia canescens;Endopterygota;XP_043271408.1;0;0;1;0;0;4;PRD10
996;32260;Venturia canescens;Endopterygota;XP_043271409.1;0;0;1;0;0;4;PRD10
997;32260;Venturia canescens;Endopterygota;XP_043276256.1;0;0;1;0;0;6;PRDM2
998;32260;Venturia canescens;Endopterygota;XP_043276255.1;0;0;1;0;0;6;PRDM2
999;32260;Venturia canescens;Endopterygota;XP_043277529.1;0;0;1;0;0;5;PRDM4
1000;64459;Pieris rapae;Endopterygota;XP_045486465.1;0;0;1;0;0;4;PRDM1
1001;64459;Pieris rapae;Endopterygota;XP_022117150.2;0;0;1;0;0;4;PRDM1
1002;64459;Pieris rapae;Endopterygota;XP_045486463.1;0;0;1;0;0;4;PRDM1
1003;64459;Pieris rapae;Endopterygota;XP_045486464.1;0;0;1;0;0;4;PRDM1
1004;64459;Pieris rapae;Endopterygota;XP_045488834.1;0;0;1;0;0;7;PRDM2
1005;64459;Pieris rapae;Endopterygota;XP_022129718.2;0;0;1;0;0;7;PRDM2
1006;64459;Pieris rapae;Endopterygota;XP_045488832.1;0;0;1;0;0;7;PRDM2
1007;64459;Pieris rapae;Endopterygota;XP_045488833.1;0;0;1;0;0;6;PRDM2
1008;64459;Pieris rapae;Endopterygota;XP_022123366.1;0;0;1;0;0;5;PRD14
1009;2053667;Cotesia typhae;Endopterygota;KAG8037841.1;0;0;1;0;0;5;PRDM1
1010;2053667;Cotesia typhae;Endopterygota;KAG8037334.1;0;0;1;0;0;9;PRD10
1011;2053667;Cotesia typhae;Endopterygota;KAG8038792.1;0;0;1;0;0;1;PRD10
1012;2053667;Cotesia typhae;Endopterygota;KAG8037834.1;0;0;1;0;0;3;PRD16
1013;2053667;Cotesia typhae;Endopterygota;KAG8042555.1;0;0;1;0;0;6;PRD16
1014;860918;Ampulex compressa;Endopterygota;KAG7199041.1;0;0;1;0;0;4;PRDM1
1015;860918;Ampulex compressa;Endopterygota;KAG7213418.1;0;0;1;0;0;5;PRD10
1016;860918;Ampulex compressa;Endopterygota;KAG7209874.1;0;0;1;0;0;2;PRDM4
1017;860918;Ampulex compressa;Endopterygota;KAG7202017.1;0;0;1;0;0;7;PRDM2
1018;860918;Ampulex compressa;Endopterygota;KAG7202018.1;0;0;1;0;0;7;PRDM2
1019;860918;Ampulex compressa;Endopterygota;KAG7188927.1;0;0;1;0;0;5;PRD10
1020;108790;Phymastichus coffea;Endopterygota;XP_058799859.1;0;0;1;0;0;4;PRDM1
1021;108790;Phymastichus coffea;Endopterygota;XP_058799857.1;0;0;1;0;0;0;PRDM1
1022;108790;Phymastichus coffea;Endopterygota;XP_058799858.1;0;0;1;0;0;0;PRDM1
1023;108790;Phymastichus coffea;Endopterygota;XP_058809223.1;0;0;1;0;0;4;PRD10
1024;108790;Phymastichus coffea;Endopterygota;XP_058791134.1;0;0;1;0;0;2;PRDM4
1025;108790;Phymastichus coffea;Endopterygota;XP_058791135.1;0;0;1;0;0;2;PRDM4
1026;108790;Phymastichus coffea;Endopterygota;XP_058804764.1;0;0;1;0;0;6;PRDM1
1027;108790;Phymastichus coffea;Endopterygota;XP_058804763.1;0;0;1;0;0;6;PRDM1
1028;72248;Colias croceus;Endopterygota;XP_045509183.1;127.0;1.303901437371663;1;0;1;0;PRDM9
1029;72248;Colias croceus;Endopterygota;XP_045509181.1;127.0;1.303901437371663;1;0;1;0;PRDM9
1030;72248;Colias croceus;Endopterygota;XP_045493073.1;0;0;1;0;0;4;PRDM1
1031;72248;Colias croceus;Endopterygota;XP_045493072.1;0;0;1;0;0;4;PRDM1
1032;72248;Colias croceus;Endopterygota;XP_045509179.1;53.5;1.1968680089485457;1;0;0;6;PRDM9
1033;72248;Colias croceus;Endopterygota;XP_045509180.1;53.5;1.1968680089485457;1;0;0;6;PRDM9
1034;72248;Colias croceus;Endopterygota;XP_045500607.1;0;0;1;0;0;8;PRD14
1035;72248;Colias croceus;Endopterygota;XP_045500605.1;0;0;1;0;0;8;PRD14
1036;72248;Colias croceus;Endopterygota;XP_045500606.1;0;0;1;0;0;7;PRD14
1037;72248;Colias croceus;Endopterygota;XP_045495163.1;0;0;1;0;0;5;PRD12
1038;72248;Colias croceus;Endopterygota;XP_045510617.1;0;0;1;0;0;0;PRDM1
1039;104688;Bactrocera oleae;Endopterygota;XP_014085120.2;0;0;1;0;0;4;PRDM1
1040;104688;Bactrocera oleae;Endopterygota;XP_036220649.1;0;0;1;0;0;4;PRDM1
1041;104688;Bactrocera oleae;Endopterygota;XP_036220650.1;0;0;1;0;0;4;PRDM1
1042;104688;Bactrocera oleae;Endopterygota;XP_014087703.2;0;0;1;0;0;2;PRDM5
1043;104688;Bactrocera oleae;Endopterygota;XP_036229910.1;0;0;1;0;0;9;PRD14
1044;104688;Bactrocera oleae;Endopterygota;XP_036229906.1;0;0;1;0;0;8;PRD14
1045;104688;Bactrocera oleae;Endopterygota;XP_036229901.1;0;0;1;0;0;8;PRD14
1046;104688;Bactrocera oleae;Endopterygota;XP_014102579.1;0;0;1;0;0;6;PRDM6
1047;7266;Drosophila guanche;Endopterygota;XP_034121462.1;0;0;1;0;0;5;PRDM1
1048;7266;Drosophila guanche;Endopterygota;XP_034121463.1;0;0;1;0;0;5;PRDM1
1049;7266;Drosophila guanche;Endopterygota;XP_034121461.1;0;0;1;0;0;5;PRDM1
1050;7266;Drosophila guanche;Endopterygota;XP_034139809.1;0;0;1;0;0;0;PRDM5
1051;7266;Drosophila guanche;Endopterygota;XP_034139808.1;0;0;1;0;0;0;PRDM5
1052;7266;Drosophila guanche;Endopterygota;XP_034139807.1;0;0;1;0;0;0;PRDM5
1053;7266;Drosophila guanche;Endopterygota;XP_034134801.1;0;0;1;0;0;6;PRD14
1054;7266;Drosophila guanche;Endopterygota;XP_034125236.1;0;0;1;0;0;6;PRD15
1055;7266;Drosophila guanche;Endopterygota;XP_034125235.1;0;0;1;0;0;6;PRD15
1056;230685;Acromyrmex heyeri;Endopterygota;KAG5321801.1;0;0;1;0;0;5;PRDM1
1057;230685;Acromyrmex heyeri;Endopterygota;KAG5328879.1;0;0;1;0;0;2;PRDM4
1058;230685;Acromyrmex heyeri;Endopterygota;KAG5336818.1;0;0;1;0;0;4;PRD10
1059;230685;Acromyrmex heyeri;Endopterygota;KAG5321599.1;0;0;1;0;0;5;PRD10
1060;166423;Melipona quadrifasciata;Endopterygota;KOX77888.1;0;0;1;0;0;5;PRDM1
1061;166423;Melipona quadrifasciata;Endopterygota;KOX72087.1;0;0;1;0;0;6;PRD10
1062;166423;Melipona quadrifasciata;Endopterygota;KOX79164.1;0;0;1;0;0;2;PRDM1
1063;166423;Melipona quadrifasciata;Endopterygota;KOX79485.1;0;0;1;0;0;3;PRD10
1064;166423;Melipona quadrifasciata;Endopterygota;KOX78161.1;0;0;1;0;0;3;PRDM2
1065;110799;Parnassius apollo;Endopterygota;CAG5001556.1;94.0;1.0295728368017525;1;0;0;0;PRDM9
1066;110799;Parnassius apollo;Endopterygota;CAG5040150.1;0;0;1;0;0;4;PRDM1
1067;110799;Parnassius apollo;Endopterygota;CAG4942313.1;0;0;1;0;0;8;PRDM1
1068;110799;Parnassius apollo;Endopterygota;CAG4983794.1;0;0;1;0;0;5;PRDM6
1069;1086592;Cataglyphis hispanica;Endopterygota;XP_050459792.1;0;0;1;0;0;4;PRDM1
1070;1086592;Cataglyphis hispanica;Endopterygota;XP_050459794.1;0;0;1;0;0;4;PRDM1
1071;1086592;Cataglyphis hispanica;Endopterygota;XP_050450665.1;0;0;1;0;0;3;PRD10
1072;1086592;Cataglyphis hispanica;Endopterygota;XP_050450666.1;0;0;1;0;0;3;PRD10
1073;1086592;Cataglyphis hispanica;Endopterygota;XP_050447118.1;0;0;1;0;0;2;PRDM4
1074;1086592;Cataglyphis hispanica;Endopterygota;XP_050459305.1;0;0;1;0;0;6;PRDM2
1075;1086592;Cataglyphis hispanica;Endopterygota;XP_050459303.1;0;0;1;0;0;6;PRDM2
1076;1086592;Cataglyphis hispanica;Endopterygota;XP_050459304.1;0;0;1;0;0;6;PRDM2
1077;1086592;Cataglyphis hispanica;Endopterygota;XP_050459302.1;0;0;1;0;0;6;PRDM2
1078;1086592;Cataglyphis hispanica;Endopterygota;XP_050457318.1;0;0;1;0;0;5;PRD10
1079;28588;Zeugodacus cucurbitae;Endopterygota;XP_011195705.1;0;0;1;0;0;5;PRDM1
1080;28588;Zeugodacus cucurbitae;Endopterygota;XP_011195704.1;0;0;1;0;0;5;PRDM1
1081;28588;Zeugodacus cucurbitae;Endopterygota;XP_054086662.1;0;0;1;0;0;2;PRDM5
1082;28588;Zeugodacus cucurbitae;Endopterygota;XP_054086661.1;0;0;1;0;0;2;PRDM5
1083;28588;Zeugodacus cucurbitae;Endopterygota;XP_054082790.1;0;0;1;0;0;6;PRDM1
1084;28588;Zeugodacus cucurbitae;Endopterygota;XP_054082778.1;0;0;1;0;0;7;PRD14
1085;28588;Zeugodacus cucurbitae;Endopterygota;XP_011183534.3;0;0;1;0;0;7;PRD14
1086;28588;Zeugodacus cucurbitae;Endopterygota;XP_054082777.1;0;0;1;0;0;7;PRD14
1087;568069;Clunio marinus;Endopterygota;CRL06618.1;0;0;1;0;0;5;PRDM1
1088;568069;Clunio marinus;Endopterygota;CRL06619.1;0;0;1;0;0;5;PRDM1
1089;568069;Clunio marinus;Endopterygota;CRK90082.1;0;0;1;0;0;3;PRD11
1090;568069;Clunio marinus;Endopterygota;CRK91373.1;0;0;1;0;0;0;PRD14
1091;568069;Clunio marinus;Endopterygota;CRK91203.1;0;0;1;0;0;2;PRDM1
1092;568069;Clunio marinus;Endopterygota;CRL01725.1;0;0;1;0;0;6;PRDM6
1093;568069;Clunio marinus;Endopterygota;CRL01731.1;0;0;1;0;0;6;PRDM1
1094;189513;Chrysoperla carnea;Endopterygota;XP_044727145.1;0;0;1;0;0;4;PRDM1
1095;189513;Chrysoperla carnea;Endopterygota;XP_044729309.1;0;0;1;0;0;6;PRD15
1096;189513;Chrysoperla carnea;Endopterygota;XP_044742731.1;0;0;1;0;0;4;PRD10
1097;189513;Chrysoperla carnea;Endopterygota;XP_044739157.1;0;0;1;0;0;6;PRD12
1098;189513;Chrysoperla carnea;Endopterygota;XP_044732997.1;0;0;1;0;0;5;PRD14
1099;13632;Lucilia sericata;Endopterygota;XP_037809169.1;0;0;1;0;0;5;PRDM1
1100;13632;Lucilia sericata;Endopterygota;XP_037809163.1;0;0;1;0;0;5;PRDM1
1101;13632;Lucilia sericata;Endopterygota;XP_037809164.1;0;0;1;0;0;5;PRDM1
1102;13632;Lucilia sericata;Endopterygota;XP_037809165.1;0;0;1;0;0;5;PRDM1
1103;13632;Lucilia sericata;Endopterygota;XP_037809167.1;0;0;1;0;0;5;PRDM1
1104;13632;Lucilia sericata;Endopterygota;XP_037809168.1;0;0;1;0;0;5;PRDM1
1105;13632;Lucilia sericata;Endopterygota;XP_037805684.1;0;0;1;0;0;2;PRDM5
1106;13632;Lucilia sericata;Endopterygota;XP_037822322.1;0;0;1;0;0;7;PRD14
1107;2015173;Ooceraea biroi;Endopterygota;XP_011351442.2;0;0;1;0;0;4;PRDM1
1108;2015173;Ooceraea biroi;Endopterygota;XP_011351441.2;0;0;1;0;0;4;PRDM1
1109;2015173;Ooceraea biroi;Endopterygota;XP_011343920.1;0;0;1;0;0;3;PRD10
1110;2015173;Ooceraea biroi;Endopterygota;XP_026824665.1;0;0;1;0;0;2;PRDM4
1111;2015173;Ooceraea biroi;Endopterygota;XP_019888721.1;0;0;1;0;0;2;PRDM4
1112;2015173;Ooceraea biroi;Endopterygota;XP_011333068.1;0;0;1;0;0;6;PRDM2
1113;2015173;Ooceraea biroi;Endopterygota;XP_011333067.1;0;0;1;0;0;6;PRDM2
1114;2015173;Ooceraea biroi;Endopterygota;XP_011333066.1;0;0;1;0;0;6;PRDM2
1115;2015173;Ooceraea biroi;Endopterygota;XP_026829890.1;0;0;1;0;0;5;PRD10
1116;244254;Drosophila bunnanda;Endopterygota;KAH8246271.1;0;0;1;0;0;5;PRDM1
1117;244254;Drosophila bunnanda;Endopterygota;KAH8265801.1;0;0;1;0;0;2;PRDM5
1118;2038154;Ignelater luminosus;Endopterygota;KAF2881006.1;0;0;1;0;0;2;PRDM1
1119;2038154;Ignelater luminosus;Endopterygota;KAF2905751.1;0;0;1;0;0;4;PRD10
1120;2038154;Ignelater luminosus;Endopterygota;KAF2881720.1;0;0;1;0;0;7;PRD15
1121;2038154;Ignelater luminosus;Endopterygota;KAF2902873.1;0;0;1;0;0;7;PRD14
1122;2038154;Ignelater luminosus;Endopterygota;KAF2902817.1;0;0;1;0;0;3;PRDM5
1123;7454;Vespula vulgaris;Endopterygota;XP_050857542.1;0;0;1;0;0;4;PRDM1
1124;7454;Vespula vulgaris;Endopterygota;XP_050857541.1;0;0;1;0;0;4;PRDM1
1125;7454;Vespula vulgaris;Endopterygota;XP_050854600.1;0;0;1;0;0;2;PRD10
1126;7454;Vespula vulgaris;Endopterygota;XP_050854609.1;0;0;1;0;0;2;PRD10
1127;7454;Vespula vulgaris;Endopterygota;XP_050858951.1;0;0;1;0;0;2;PRDM5
1128;7454;Vespula vulgaris;Endopterygota;XP_050858952.1;0;0;1;0;0;2;PRDM5
1129;7454;Vespula vulgaris;Endopterygota;XP_050865018.1;0;0;1;0;0;6;PRDM2
1130;7454;Vespula vulgaris;Endopterygota;XP_050865017.1;0;0;1;0;0;6;PRDM2
1131;7454;Vespula vulgaris;Endopterygota;XP_050865019.1;0;0;1;0;0;6;PRDM1
1132;7173;Anopheles arabiensis;Endopterygota;XP_040158848.1;0;0;1;0;0;5;PRDM1
1133;7173;Anopheles arabiensis;Endopterygota;XP_040158857.1;0;0;1;0;0;5;PRDM1
1134;7173;Anopheles arabiensis;Endopterygota;XP_040158867.1;0;0;1;0;0;5;PRDM1
1135;7173;Anopheles arabiensis;Endopterygota;XP_040158874.1;0;0;1;0;0;5;PRDM1
1136;7173;Anopheles arabiensis;Endopterygota;XP_040158882.1;0;0;1;0;0;5;PRDM1
1137;7173;Anopheles arabiensis;Endopterygota;XP_040158887.1;0;0;1;0;0;5;PRDM1
1138;7173;Anopheles arabiensis;Endopterygota;XP_040158895.1;0;0;1;0;0;5;PRDM1
1139;7173;Anopheles arabiensis;Endopterygota;XP_040158904.1;0;0;1;0;0;5;PRDM1
1140;7173;Anopheles arabiensis;Endopterygota;XP_040158912.1;0;0;1;0;0;5;PRDM1
1141;7173;Anopheles arabiensis;Endopterygota;XP_040158841.1;0;0;1;0;0;5;PRDM1
1142;7173;Anopheles arabiensis;Endopterygota;XP_040158834.1;0;0;1;0;0;5;PRDM1
1143;7173;Anopheles arabiensis;Endopterygota;XP_040158269.1;0;0;1;0;0;3;PRD15
1144;7173;Anopheles arabiensis;Endopterygota;XP_040158270.1;0;0;1;0;0;0;PRD15
1145;7173;Anopheles arabiensis;Endopterygota;XP_040172364.1;0;0;1;0;0;0;PRDM4
1146;7173;Anopheles arabiensis;Endopterygota;XP_040167016.1;0;0;1;0;0;6;PRD14
1147;7173;Anopheles arabiensis;Endopterygota;XP_040167017.1;0;0;1;0;0;6;PRD14
